2|1|15|9889|10669|0|6934|248|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|16|11248|11754|0|9533|11304|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|17|9927|7959|0|8591|3944|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|18|10159|147|0|8902|9999|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|19|9533|6337|0|6934|3415|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|20|3944|248|0|4486|8485|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|21|147|7959|0|11248|4347|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|22|8591|10669|0|5398|10159|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|23|9999|11754|0|7350|9889|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|24|11304|8902|0|9927|7071|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|25|8485|3944|0|147|6934|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|26|9533|9999|0|248|5398|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|27|10669|9927|0|11754|4486|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|28|3415|11304|0|7959|10159|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|29|7350|8591|0|7071|11248|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
2|1|30|8902|9889|0|6337|4347|0|0|0|0|false|false|false|0|0|0|false|false|false|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0|0|false|0|0|0|0|0|0|0|0|0|0|0|0
